,reviewee,reviewer,reviewer_identity,review_date,review_star,Amazing chat,review,Goes the extra mile,Knows their stuff,Unique listings,Easygoing buyer,Fast and decisive
5069,autumnz1,fazida14,buyer,5 years ago,5.0,0.0,Fast n pleasant replies. 2nd time purchase and more to come! 😉,0.0,0.0,0.0,0.0,0.0
5070,autumnz1,shahrin.shida,buyer,5 years ago,5.0,0.0,really really great buyer and able to attend to last minute request and arrangements! was a smooth transition and great location to meet up! will definitely recommend seller to all and buy in future 😉 seller very kind and thoughtful to give not one but 2 free gifts!! thanks again 😊,0.0,0.0,0.0,0.0,0.0
5071,autumnz1,worldbiss,buyer,5 years ago,4.7,0.0,this item is in good condition and a Great Seller as well. We are happy overall..Cheers :),0.0,0.0,0.0,0.0,0.0
5072,autumnz1,annurslim,buyer,5 years ago,5.0,0.0,Really quick deal with seller. Fast response n was very kind to meet up on the same day. Thumbs up👍👍,0.0,0.0,0.0,0.0,0.0
5073,autumnz1,evelyn8228,buyer,5 years ago,5.0,0.0,Great seller with prompt response,0.0,0.0,0.0,0.0,0.0
5074,autumnz1,coolboy39,buyer,5 years ago,5.0,0.0,"Friendly,item is in very good condition😁 happy dealing😃 good seller,thanks",0.0,0.0,0.0,0.0,0.0
5075,autumnz1,n.u.b,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5076,autumnz1,cheerscomms,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Thank you!,0.0,0.0,0.0,0.0,0.0
5077,autumnz1,clearingmyclothes,buyer,5 years ago,5.0,0.0,Perfect,0.0,0.0,0.0,0.0,0.0
5078,autumnz1,feb8ighteen,buyer,5 years ago,5.0,0.0,Fast respond.. Pleasant transaction.. Great seller to deal wit.. Highly recommended..☺️👍🏽,0.0,0.0,0.0,0.0,0.0
5079,autumnz1,farahjmn,buyer,5 years ago,5.0,0.0,Swift transaction! Awesome product as i see the darkening spots lightened up! So so happy! Thank you seller,0.0,0.0,0.0,0.0,0.0
5080,autumnz1,cricantrail,buyer,5 years ago,5.0,0.0,"Very nice buyer. Explain details to me, easy to deal with!",0.0,0.0,0.0,0.0,0.0
5081,autumnz1,nurain.zainudin,buyer,5 years ago,5.0,0.0,Trusted n reliable seller.. items received well packed.. very prompt reply.. thanks!!,0.0,0.0,0.0,0.0,0.0
5082,autumnz1,piggyte0,buyer,5 years ago,5.0,0.0,fast deal (:,0.0,0.0,0.0,0.0,0.0
5083,autumnz1,nelsonler,buyer,5 years ago,5.0,0.0,The Seller was very responsive n friendly. A good n a nice experience 😀,0.0,0.0,0.0,0.0,0.0
5084,autumnz1,store-ed,buyer,5 years ago,5.0,0.0,Seller was patient and easy to communicate. Timely response. Great experience dealing,0.0,0.0,0.0,0.0,0.0
5085,autumnz1,mimi0301,buyer,5 years ago,5.0,0.0,awesome seller. appreciate the fast deal and reserving item for me. highly recommended.,0.0,0.0,0.0,0.0,0.0
5086,autumnz1,binbs,buyer,5 years ago,5.0,0.0,Thoughtful and accommodating seller; knew where I live and suggested somewhere convenient. Item as per described.,0.0,0.0,0.0,0.0,0.0
5087,autumnz1,rba786,buyer,5 years ago,5.0,0.0,Great seller n item description new in bubble pack,0.0,0.0,0.0,0.0,0.0
5088,autumnz1,superjo123,buyer,5 years ago,5.0,0.0,Amazing seller to deal with!,0.0,0.0,0.0,0.0,0.0
5089,autumnz1,clifton_j,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Punctual! Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5090,autumnz1,_paula,buyer,5 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
5091,autumnz1,zura.melriq,buyer,5 years ago,5.0,0.0,"Reliable seller.. Third order and as usual, smooth transaction.. Able to pick up conveniently at a mall nearby.. Thank you and will order again if need to..",0.0,0.0,0.0,0.0,0.0
5092,autumnz1,gabdenbeb,buyer,5 years ago,5.0,0.0,Easy to deal with and nice.,0.0,0.0,0.0,0.0,0.0
5093,autumnz1,yasambetta,buyer,5 years ago,5.0,0.0,Thanks,0.0,0.0,0.0,0.0,0.0
5094,autumnz1,muhd2577,buyer,5 years ago,5.0,0.0,smooth transaction,0.0,0.0,0.0,0.0,0.0
5095,autumnz1,pingpongker,buyer,5 years ago,5.0,0.0,Easy going and friendly seller! Items are in perfect condition! Thank you pretty mama!,0.0,0.0,0.0,0.0,0.0
5096,autumnz1,izzat.ishnin,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5097,autumnz1,nura_k,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
5098,autumnz1,yrretwjw,buyer,5 years ago,5.0,0.0,"Prompt replies, friendly, understanding and kind seller! Would definitely recommend seller to anyone who is looking to buy some games. Thank you for being such an awesome seller!",0.0,0.0,0.0,0.0,0.0
5099,autumnz1,eroganics,buyer,5 years ago,5.0,0.0,Excellent and sweet seller who gave a lot of detail and info about item. Appreciate the smooth and easy transaction. Thank you 😊,0.0,0.0,0.0,0.0,0.0
5100,autumnz1,watchmyspace,buyer,5 years ago,5.0,0.0,Friendly seller and fuss free transaction. Thanks for the deal!,0.0,0.0,0.0,0.0,0.0
5101,autumnz1,eskimopies,buyer,5 years ago,5.0,0.0,"Great seller to deal with, got my item at a cheaper price as well!",0.0,0.0,0.0,0.0,0.0
5102,autumnz1,msila,buyer,5 years ago,5.0,0.0,Smooth and fast transaction.. Seller could accomodate to my urgent request.. Definately recommended with 5/5stars🌟🌟🌟🌟🌟,0.0,0.0,0.0,0.0,0.0
5103,autumnz1,fazida14,buyer,5 years ago,5.0,0.0,Speedy replies. Thank you! Great seller to deal with! Item delivered as described.,0.0,0.0,0.0,0.0,0.0
5104,autumnz1,2mymisc,buyer,5 years ago,5.0,0.0,Fast and smooth transaction. Good seller. Thx,0.0,0.0,0.0,0.0,0.0
5105,autumnz1,cutepeachjaehyun,buyer,5 years ago,5.0,0.0,"Great seller to deal with! Item delivered as described Pleasant transaction! Thank you! Speedy replies👍🏻✌🏻very nice & friendly seller...willing to listen to what customer need, thank you 😊 👏will love to deal with you again soon 😍",0.0,0.0,0.0,0.0,0.0
5106,autumnz1,jazzgal,seller,5 years ago,5.0,0.0,"Buyer is very nice and kind and accommodative. Despite me ending work late, she willing to make the trip down and get thr items. Great buyer to deal with!",0.0,0.0,0.0,0.0,0.0
5107,autumnz1,august888,seller,5 years ago,5.0,0.0,"It was a fast and smooth transaction. Buyer is sincere, responsive and accommodating. Thank you for the meet up and purchase. Hope you like the item! :)",0.0,0.0,0.0,0.0,0.0
5108,autumnz1,rimanutd,buyer,5 years ago,5.0,0.0,Item delivered as described. Great seller to deal with! Prompt delivery! Pleasant transaction! A*,0.0,0.0,0.0,0.0,0.0
5109,autumnz1,amk2015,seller,5 years ago,5.0,0.0,Great buyer to deal with. Prompt replies. Gave good suggestion for picking up the item :) Highly recommended.,0.0,0.0,0.0,0.0,0.0
5110,autumnz1,kais118,buyer,5 years ago,5.0,0.0,Hassle free seller 👌👍 highly recommended,0.0,0.0,0.0,0.0,0.0
5111,autumnz1,rabitrabit,buyer,5 years ago,5.0,0.0,Tq Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5112,autumnz1,thecrudios,buyer,5 years ago,5.0,0.0,:) patient seller,0.0,0.0,0.0,0.0,0.0
5113,autumnz1,bridengroom,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Punctual! Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5114,autumnz1,cutebabynewuser2,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5115,autumnz1,cutebabynewuser2,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5116,autumnz1,cutebabynewuser2,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5117,autumnz1,cutebabynewuser2,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5118,autumnz1,delightedunicorn96,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Pleasant transaction! Speedy replies :),0.0,0.0,0.0,0.0,0.0
5119,autumnz1,melmelmel1232,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt replies! Thank you :),0.0,0.0,0.0,0.0,0.0
5120,autumnz1,simplyuniqueme,buyer,5 years ago,5.0,0.0,Great seller to deal with. It was a fast and hassle free transaction. Thank you. 😊,0.0,0.0,0.0,0.0,0.0
5121,autumnz1,pysaa,buyer,5 years ago,5.0,0.0,Pleasant transaction! Speedy replies. Thank you..,0.0,0.0,0.0,0.0,0.0
5122,autumnz1,pysaa,buyer,5 years ago,5.0,0.0,Thumbs up!! Fuss free transaction. Great seller to deal with! Thank u..,0.0,0.0,0.0,0.0,0.0
5123,autumnz1,rwrwrw_,buyer,5 years ago,5.0,0.0,Great seller to deal with! Actively helped my enquiries,0.0,0.0,0.0,0.0,0.0
5124,autumnz1,0jye.jye0,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5125,autumnz1,chipchip17,buyer,5 years ago,5.0,0.0,Good seller. Nice item.,0.0,0.0,0.0,0.0,0.0
5126,autumnz1,doreen3288,buyer,5 years ago,5.0,0.0,Very accommodating seller. Pleasant transaction.,0.0,0.0,0.0,0.0,0.0
5127,autumnz1,akbar.khan,buyer,5 years ago,5.0,0.0,Great seller to deal with! Punctual! Pleasant transaction! Superb deal. Thanks seller.,0.0,0.0,0.0,0.0,0.0
5128,autumnz1,pysaa,buyer,5 years ago,5.0,0.0,Great seller to deal with! Speedy replies. Pleasant transaction! Thumbs up,0.0,0.0,0.0,0.0,0.0
5129,autumnz1,wine.roses,buyer,5 years ago,5.0,0.0,A very informative seller. Thank you for the deal with caroupay :-),0.0,0.0,0.0,0.0,0.0
5130,autumnz1,rizalhan,buyer,5 years ago,5.0,0.0,Easy to deal with.,0.0,0.0,0.0,0.0,0.0
5131,autumnz1,mumandbebe,buyer,5 years ago,5.0,0.0,Great seller to deal with! Item delivered as described,0.0,0.0,0.0,0.0,0.0
5132,autumnz1,mara222,buyer,5 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5133,autumnz1,mara222,buyer,5 years ago,5.0,0.0,Great seller to deal with.,0.0,0.0,0.0,0.0,0.0
5134,autumnz1,mara222,buyer,5 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5135,autumnz1,miniloveyou,buyer,5 years ago,5.0,0.0,"Great seller to deal with, very friendly and thoughtful when there’s a short delay, very responsive and patient. Recommended! :)",0.0,0.0,0.0,0.0,0.0
5136,autumnz1,ohimsoevil,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described,0.0,0.0,0.0,0.0,0.0
5137,autumnz1,jacqt27,buyer,5 years ago,5.0,0.0,Great seller to deal with! Item was nicely wrapped. Thanks,0.0,0.0,0.0,0.0,0.0
5138,autumnz1,ariemaira,buyer,5 years ago,5.0,0.0,Nice seller. Efficient in transaction eventhough there’re short delay. Overall item received as promise,0.0,0.0,0.0,0.0,0.0
5139,autumnz1,s.c.orb,buyer,5 years ago,5.0,0.0,Seller's very responsive and gave tips on promo. She was also very nice to give me an undented box as I'm buying it for a present,0.0,0.0,0.0,0.0,0.0
5140,autumnz1,betweenxandy,buyer,5 years ago,5.0,0.0,Great seller to deal with! Punctual! Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5141,autumnz1,angels_dram,buyer,5 years ago,5.0,0.0,Item delivered as described. Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5142,autumnz1,lovotik,buyer,5 years ago,5.0,0.0,"Quick replies, easy transaction",0.0,0.0,0.0,0.0,0.0
5143,autumnz1,angels_dram,buyer,5 years ago,5.0,0.0,Seller was friendly and helpful.,0.0,0.0,0.0,0.0,0.0
5144,autumnz1,bridengroom,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Punctual! Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5145,autumnz1,ahyong210,buyer,5 years ago,5.0,0.0,Yay! Thank you for the quick deal and affordable price,0.0,0.0,0.0,0.0,0.0
5146,autumnz1,fashiosaurus,buyer,5 years ago,5.0,0.0,"Very kind seller, not to mention prompt with replies and delivery! Thank you so much ☺️",0.0,0.0,0.0,0.0,0.0
5147,autumnz1,jellycatties,buyer,5 years ago,5.0,0.0,Fuss free and smooth communication. Thanks!,0.0,0.0,0.0,0.0,0.0
5148,autumnz1,jellycatties,buyer,5 years ago,5.0,0.0,Fuss free and smooth communication. Thanks!,0.0,0.0,0.0,0.0,0.0
5149,autumnz1,leafybeefy,buyer,5 years ago,5.0,0.0,"Great seller to deal with! Very friendly, prompt replies. Thank you for being nice!!",0.0,0.0,0.0,0.0,0.0
5150,autumnz1,jellycatties,buyer,5 years ago,5.0,0.0,"Nice, accommodating and fuss free seller.",0.0,0.0,0.0,0.0,0.0
5151,autumnz1,truly.smurfette,buyer,5 years ago,5.0,0.0,Great efficient seller Item delivered as described. Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5152,autumnz1,zura.melriq,buyer,5 years ago,5.0,0.0,Item delivered as described. Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5153,autumnz1,kkkkclan,buyer,5 years ago,5.0,0.0,Very kind person whom do good deeds. Generous with good heart. Keep it up. 👍,0.0,0.0,0.0,0.0,0.0
5154,autumnz1,liesther07,buyer,5 years ago,5.0,0.0,A very responsive and generous lady seller to bless others with Christmas gift. Deeply appreciated her humanity.,0.0,0.0,0.0,0.0,0.0
5155,autumnz1,lonelytim,buyer,5 years ago,5.0,0.0,Very kind of the seller. Punctual and goods in mint condition as stated. Thumbs up.,0.0,0.0,0.0,0.0,0.0
5156,autumnz1,24hobby,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Punctual! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5157,autumnz1,cheerscomms,buyer,5 years ago,5.0,0.0,Prompt delivery! Item delivered as described Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5158,autumnz1,asclassy,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described:)) thank you so much! Hope to deal with you again in the future!!:)),0.0,0.0,0.0,0.0,0.0
5159,autumnz1,thefullcart71,buyer,5 years ago,5.0,0.0,Friendly and helpfull seller..Pleasant transaction..Recommended👍👍,0.0,0.0,0.0,0.0,0.0
5160,autumnz1,bridengroom,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Punctual! Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5161,autumnz1,loosethreadsx,buyer,5 years ago,5.0,0.0,"She was willing to wait for me even tho I was late, thank you for waiting so patiently for me 😭 thanks for the free gift, really appreciate it ☺️",0.0,0.0,0.0,0.0,0.0
5162,autumnz1,loverz,buyer,5 years ago,5.0,0.0,Great seller to deal with! Punctual! Pleasant transaction! Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5163,autumnz1,kiddypanda,buyer,5 years ago,5.0,0.0,Great seller to deal with! Punctual! Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5164,autumnz1,wmubaby,buyer,5 years ago,5.0,0.0,Speedy replies Item delivered as described,0.0,0.0,0.0,0.0,0.0
5165,autumnz1,therandomkeith,seller,5 years ago,5.0,0.0,Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5166,autumnz1,therandomkeith,seller,5 years ago,5.0,0.0,Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5167,autumnz1,therandomkeith,seller,5 years ago,5.0,0.0,Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5168,autumnz1,therandomkeith,seller,5 years ago,5.0,0.0,Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5169,autumnz1,caroltoh27,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery!,0.0,0.0,0.0,0.0,0.0
5170,autumnz1,caroltoh27,buyer,5 years ago,5.0,0.0,Prompt delivery! 👍,0.0,0.0,0.0,0.0,0.0
5171,autumnz1,caroltoh27,buyer,5 years ago,5.0,0.0,Prompt delivery!,0.0,0.0,0.0,0.0,0.0
5172,autumnz1,skyzorsell,seller,5 years ago,5.0,0.0,Great buyer to deal with! Thank you!,0.0,0.0,0.0,0.0,0.0
5173,autumnz1,88888wow,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Highly recommended. Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5174,autumnz1,fysells,buyer,5 years ago,5.0,0.0,"Prompt replies and delivery, easy smooth and fuss free transaction",0.0,0.0,0.0,0.0,0.0
5175,autumnz1,knicotine,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Speedy replies Thank you!,0.0,0.0,0.0,0.0,0.0
5176,autumnz1,dreamer86,buyer,5 years ago,5.0,0.0,Deal went well. Easy to deal with.,0.0,0.0,0.0,0.0,0.0
5177,autumnz1,missylu,buyer,5 years ago,5.0,0.0,Great seller to deal with. Very prompt in replying.,0.0,0.0,0.0,0.0,0.0
5178,autumnz1,ladyw,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
5179,autumnz1,philtan568,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Punctual! Pleasant transaction! Speedy replies. Will definitely recommend to my friend and hope to deal with you again. Thank you!,0.0,0.0,0.0,0.0,0.0
5180,autumnz1,syikhmuz,buyer,5 years ago,5.0,0.0,Item delivered as described. Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5181,autumnz1,klcrx68,buyer,5 years ago,5.0,0.0,Great transaction deal.... Satisfaction achieved,0.0,0.0,0.0,0.0,0.0
5182,autumnz1,hessachicloset,buyer,5 years ago,5.0,0.0,Great experience dealing with seller 😍 very communicative & helpful. Product posted fast & received nicely wrapped in excellent condition 👍 Thank you!,0.0,0.0,0.0,0.0,0.0
5183,autumnz1,ko.z.t,buyer,5 years ago,5.0,0.0,Great seller to deal with! Punctual! Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5184,autumnz1,clazzic_care,buyer,5 years ago,5.0,0.0,Great seller.. happy to deal with. Greatly Recommended,0.0,0.0,0.0,0.0,0.0
5185,autumnz1,jdjfhfj,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described. Punctual! Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5186,autumnz1,thegumballmaster,buyer,5 years ago,5.0,0.0,Very nice n efficient seller to deal with! Sorry for being late. Will buy again if needed,0.0,0.0,0.0,0.0,0.0
5187,autumnz1,shiraz.23,buyer,5 years ago,5.0,0.0,Great seller to deal with! Item delivered as described. Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5188,autumnz1,pikapew,buyer,5 years ago,5.0,0.0,"Dealer was very nice and friendly , on time and willing to compromise for the buyer , will definitely be back for more , thank you",0.0,0.0,0.0,0.0,0.0
5189,autumnz1,needsleep,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described Punctual! Pleasant transaction!,0.0,0.0,0.0,0.0,0.0
5190,autumnz1,ching1984,buyer,5 years ago,5.0,0.0,Speedy replies. Great seller to deal with! Thank you!,0.0,0.0,0.0,0.0,0.0
5191,autumnz1,nel4640,buyer,5 years ago,5.0,0.0,Very prompt and flexible seller,0.0,0.0,0.0,0.0,0.0
5192,autumnz1,jelai_014,seller,5 years ago,5.0,0.0,Great buyer to deal with! Pleasant transaction! Thank you!,0.0,0.0,0.0,0.0,0.0
5193,autumnz1,shb78,buyer,5 years ago,5.0,0.0,Seller is fast in responding. Transaction is smooth and hassle-free.,0.0,0.0,0.0,0.0,0.0
5194,autumnz1,mohammed.fahmi.singapore,buyer,5 years ago,5.0,0.0,Quick and easy deal. Great seller to deal with! Prompt delivery! Item delivered as described. Punctual! Pleasant transaction! Speedy replies. Thank you!,0.0,0.0,0.0,0.0,0.0
5195,autumnz1,alvin.cheong.90,buyer,5 years ago,5.0,0.0,Great seller to deal with!,0.0,0.0,0.0,0.0,0.0
5196,autumnz1,iqh.2104,buyer,5 years ago,5.0,0.0,Great seller to deal with again! Prompt delivery :),0.0,0.0,0.0,0.0,0.0
5197,autumnz1,handburger,buyer,5 years ago,5.0,0.0,Thank u!,0.0,0.0,0.0,0.0,0.0
5198,autumnz1,chongwanleng_1991,buyer,5 years ago,5.0,0.0,Great seller to deal with! Prompt delivery! Item delivered as described.,0.0,0.0,0.0,0.0,0.0
5199,autumnz1,happy.k3,buyer,5 years ago,5.0,0.0,"Friendly seller, item delivered as described. Thank you!",0.0,0.0,0.0,0.0,0.0
5200,autumnz1,lemonadeporkchop,buyer,5 years ago,5.0,0.0,Very friendly seller who answered my questions with patience. Very accommodating as well. Thanks!,0.0,0.0,0.0,0.0,0.0
5201,autumnz1,lilbubz,buyer,5 years ago,5.0,0.0,Seller is very friendly and guided me for the caroupay when is my first time and it help me to save alot ◡̈,0.0,0.0,0.0,0.0,0.0
5202,autumnz1,gerringemini,buyer,5 years ago,5.0,0.0,Prompt delivery! Collect same day transaction. Item delivered as described. Recommended,0.0,0.0,0.0,0.0,0.0
